time,open,high,low,close
2026-07-16T21:10:00-05:00,28951.5,28959.5,28950,28957
2026-07-16T21:11:00-05:00,28957.75,28965.75,28955,28963.5
2026-07-16T21:12:00-05:00,28962.75,28970,28961.75,28966.75
2026-07-16T21:13:00-05:00,28966.5,28968,28957.75,28960
2026-07-16T21:14:00-05:00,28961.25,28961.25,28955,28956.75
2026-07-16T21:15:00-05:00,28957.5,28958.25,28950,28956
2026-07-16T21:16:00-05:00,28955,28961.25,28955,28960
2026-07-16T21:17:00-05:00,28961.25,28961.25,28953.5,28957.5
2026-07-16T21:18:00-05:00,28955.25,28956,28935,28946.5
2026-07-16T21:19:00-05:00,28947.25,28948.5,28941.75,28948
2026-07-16T21:20:00-05:00,28948.5,28948.75,28928.5,28928.5
2026-07-16T21:21:00-05:00,28929.25,28932.75,28927.25,28931.25
2026-07-16T21:22:00-05:00,28931,28933.25,28928.5,28932.5
2026-07-16T21:23:00-05:00,28932.75,28934,28926.5,28929.5
2026-07-16T21:24:00-05:00,28930,28938.5,28926,28931
2026-07-16T21:25:00-05:00,28928,28933,28926.75,28931.5
2026-07-16T21:26:00-05:00,28929.75,28929.75,28920.25,28923
2026-07-16T21:27:00-05:00,28922.75,28926,28917.25,28922.75
2026-07-16T21:28:00-05:00,28922.75,28938.75,28922.75,28938.75
2026-07-16T21:29:00-05:00,28937,28937,28928.75,28928.75
2026-07-16T21:30:00-05:00,28927.25,28927.25,28916,28918.5
2026-07-16T21:31:00-05:00,28918.75,28929.25,28916,28918.75
2026-07-16T21:32:00-05:00,28919.5,28926.25,28915.25,28922.25
2026-07-16T21:33:00-05:00,28923.5,28923.75,28915.25,28915.25
2026-07-16T21:34:00-05:00,28915,28916.25,28908.5,28912
2026-07-16T21:35:00-05:00,28912.5,28917,28911,28915.5
2026-07-16T21:36:00-05:00,28914,28922.25,28911.75,28915.25
2026-07-16T21:37:00-05:00,28915,28915,28903.25,28907
2026-07-16T21:38:00-05:00,28906.5,28915,28904,28909
2026-07-16T21:39:00-05:00,28908,28913.5,28907,28913.5
2026-07-16T21:40:00-05:00,28914,28926,28910.5,28924.5
2026-07-16T21:41:00-05:00,28923.75,28924.5,28914.75,28916
2026-07-16T21:42:00-05:00,28916,28919.5,28908.5,28909.25
2026-07-16T21:43:00-05:00,28910,28940.75,28908.75,28935.75
2026-07-16T21:44:00-05:00,28935,28936.5,28929,28932.5
2026-07-16T21:45:00-05:00,28934,28940,28924.75,28927
2026-07-16T21:46:00-05:00,28926.25,28928.25,28917.5,28925
2026-07-16T21:47:00-05:00,28926,28936.75,28921.5,28925.75
2026-07-16T21:48:00-05:00,28925,28926.5,28910.5,28911
2026-07-16T21:49:00-05:00,28910.75,28915.75,28909.5,28913.75
2026-07-16T21:50:00-05:00,28914.5,28916,28908,28908.5
2026-07-16T21:51:00-05:00,28908.25,28921.25,28906.25,28919
2026-07-16T21:52:00-05:00,28917.5,28917.5,28909.75,28910.5
2026-07-16T21:53:00-05:00,28911,28912.75,28908,28911
2026-07-16T21:54:00-05:00,28912.5,28914.75,28905.25,28906.25
2026-07-16T21:55:00-05:00,28907,28910.75,28902.25,28907.5
2026-07-16T21:56:00-05:00,28908.75,28917,28906.75,28916
2026-07-16T21:57:00-05:00,28912.75,28925,28912.5,28923.25
2026-07-16T21:58:00-05:00,28922.75,28932.75,28922.75,28931
2026-07-16T21:59:00-05:00,28929.75,28934.25,28920.5,28925
2026-07-16T22:00:00-05:00,28926.25,28935.5,28925.5,28927.25
2026-07-16T22:01:00-05:00,28925.5,28928.25,28915,28916.5
2026-07-16T22:02:00-05:00,28918.25,28926,28918.25,28925.5
2026-07-16T22:03:00-05:00,28926.75,28936.75,28925.75,28935.25
2026-07-16T22:04:00-05:00,28934.5,28946.25,28934,28942.25
2026-07-16T22:05:00-05:00,28942,28950,28941,28949.75
2026-07-16T22:06:00-05:00,28947,28954.25,28946.25,28952.5
2026-07-16T22:07:00-05:00,28952.25,28955.5,28949,28953.25
2026-07-16T22:08:00-05:00,28952.25,28954,28946.5,28952
2026-07-16T22:09:00-05:00,28952.75,28957,28949.5,28951.75
2026-07-16T22:10:00-05:00,28950.75,28953,28947.25,28953
2026-07-16T22:11:00-05:00,28952,28953.25,28947.25,28952
2026-07-16T22:12:00-05:00,28950.75,28955,28948.25,28952.75
2026-07-16T22:13:00-05:00,28954,28960.75,28950.75,28955.5
2026-07-16T22:14:00-05:00,28955.25,28956.25,28951.75,28953.75
2026-07-16T22:15:00-05:00,28954.25,28962.5,28954.25,28962.5
2026-07-16T22:16:00-05:00,28964,28968.75,28961.75,28965.25
2026-07-16T22:17:00-05:00,28966,28972.75,28965.75,28972
2026-07-16T22:18:00-05:00,28971.5,28978.75,28969.75,28976.75
2026-07-16T22:19:00-05:00,28977.25,28983,28975.75,28981.5
2026-07-16T22:20:00-05:00,28980.75,28989.25,28979.5,28989.25
2026-07-16T22:21:00-05:00,28988,28992.25,28985.25,28992.25
2026-07-16T22:22:00-05:00,28991.5,29022.5,28987,29017.5
2026-07-16T22:23:00-05:00,29016,29017.25,29003.25,29005
2026-07-16T22:24:00-05:00,29006,29008,28998.25,28999.25
2026-07-16T22:25:00-05:00,28998.5,29004.75,28998,29001.75
2026-07-16T22:26:00-05:00,29001.25,29013,29000.25,29013
2026-07-16T22:27:00-05:00,29013.25,29026,29013.25,29021.75
2026-07-16T22:28:00-05:00,29022.25,29023.5,29015.75,29015.75
2026-07-16T22:29:00-05:00,29014.75,29018.75,29012,29015.25
2026-07-16T22:30:00-05:00,29013.5,29016.75,28993.5,28997
2026-07-16T22:31:00-05:00,28996.75,28999.75,28987,28990
2026-07-16T22:32:00-05:00,28990.5,28991.75,28985.25,28990
2026-07-16T22:33:00-05:00,28989.25,28994.5,28980.25,28980.75
2026-07-16T22:34:00-05:00,28981,28983,28970,28977
2026-07-16T22:35:00-05:00,28977.5,28991,28972.25,28991
2026-07-16T22:36:00-05:00,28992.25,28995.75,28983.25,28988.5
2026-07-16T22:37:00-05:00,28988.5,28988.75,28976,28978
2026-07-16T22:38:00-05:00,28978.25,28980,28975,28978.5
2026-07-16T22:39:00-05:00,28978.75,28979.5,28967,28969
2026-07-16T22:40:00-05:00,28969.75,28970.5,28946.25,28955.5
2026-07-16T22:41:00-05:00,28956,28957.25,28943.5,28953.5
2026-07-16T22:42:00-05:00,28956.5,28961.5,28952.75,28958.25
2026-07-16T22:43:00-05:00,28957.75,28958.5,28944.5,28949
2026-07-16T22:44:00-05:00,28950,28957.25,28949,28954.5
2026-07-16T22:45:00-05:00,28957,28960,28947,28951.5
2026-07-16T22:46:00-05:00,28949.5,28953.25,28945,28945
2026-07-16T22:47:00-05:00,28945.5,28948,28937.5,28940.75
2026-07-16T22:48:00-05:00,28940.5,28941.25,28935,28937.5
2026-07-16T22:49:00-05:00,28937.25,28941,28935,28938.75
2026-07-16T22:50:00-05:00,28938.25,28939,28926.25,28929.5
2026-07-16T22:51:00-05:00,28928.5,28935.5,28926.5,28932.25
2026-07-16T22:52:00-05:00,28933.25,28941,28926.75,28929.75
2026-07-16T22:53:00-05:00,28930.25,28932,28922.5,28922.5
2026-07-16T22:54:00-05:00,28923.75,28932.5,28919.5,28921.25
2026-07-16T22:55:00-05:00,28920.25,28925,28917.25,28919.25
2026-07-16T22:56:00-05:00,28921.25,28923.25,28913.75,28921
2026-07-16T22:57:00-05:00,28922,28923.5,28916.25,28923
2026-07-16T22:58:00-05:00,28922,28924,28919.5,28922.25
2026-07-16T22:59:00-05:00,28922,28923.25,28910,28911
2026-07-16T23:00:00-05:00,28911,28912.75,28883.25,28892.5
2026-07-16T23:01:00-05:00,28892.75,28900,28884.5,28887.25
2026-07-16T23:02:00-05:00,28887,28888,28873.25,28877.75
2026-07-16T23:03:00-05:00,28877.5,28883.25,28871,28878.75
2026-07-16T23:04:00-05:00,28879.75,28885.75,28860.25,28863.75
2026-07-16T23:05:00-05:00,28864.25,28874.25,28862.25,28872
2026-07-16T23:06:00-05:00,28873.25,28879.5,28866.5,28867.25
2026-07-16T23:07:00-05:00,28867.25,28875,28852.25,28873.25
2026-07-16T23:08:00-05:00,28873,28878,28869.5,28873.25
2026-07-16T23:09:00-05:00,28873.5,28879.25,28863.25,28863.25
2026-07-16T23:10:00-05:00,28861,28861.5,28847.25,28851.75
2026-07-16T23:11:00-05:00,28853,28870.75,28850.25,28862.75
2026-07-16T23:12:00-05:00,28864,28869.5,28856.75,28865.75
2026-07-16T23:13:00-05:00,28866.25,28866.75,28840,28848.5
2026-07-16T23:14:00-05:00,28848.25,28855,28844.5,28850
2026-07-16T23:15:00-05:00,28851.25,28851.5,28842.25,28848.5
2026-07-16T23:16:00-05:00,28850,28855.5,28845.25,28854
2026-07-16T23:17:00-05:00,28855,28858,28842.75,28847.5
2026-07-16T23:18:00-05:00,28845.5,28850,28842,28850
2026-07-16T23:19:00-05:00,28849.25,28849.25,28836,28841.75
2026-07-16T23:20:00-05:00,28842,28859.5,28841.25,28858.75
2026-07-16T23:21:00-05:00,28858.75,28858.75,28828.5,28832
2026-07-16T23:22:00-05:00,28833,28841.25,28831.5,28837
2026-07-16T23:23:00-05:00,28836.5,28842,28833.75,28835
2026-07-16T23:24:00-05:00,28835.25,28836,28825.75,28828.75
2026-07-16T23:25:00-05:00,28829,28829,28820,28825.75
2026-07-16T23:26:00-05:00,28824.75,28828.75,28817,28822.25
2026-07-16T23:27:00-05:00,28822.25,28823.75,28806,28810
2026-07-16T23:28:00-05:00,28809,28818.75,28805.25,28813
2026-07-16T23:29:00-05:00,28812.25,28812.75,28803,28809.5
2026-07-16T23:30:00-05:00,28808,28826,28796.5,28803.25
2026-07-16T23:31:00-05:00,28803.75,28808,28799.75,28808
2026-07-16T23:32:00-05:00,28808.25,28810,28799,28802.5
2026-07-16T23:33:00-05:00,28802,28804.25,28793,28794.75
2026-07-16T23:34:00-05:00,28795.75,28795.75,28781.5,28791
2026-07-16T23:35:00-05:00,28791,28797.75,28783.5,28795.75
2026-07-16T23:36:00-05:00,28795.25,28802.75,28788.25,28788.25
2026-07-16T23:37:00-05:00,28790,28796,28787,28791.5
2026-07-16T23:38:00-05:00,28789,28790.25,28774.5,28783.25
2026-07-16T23:39:00-05:00,28785,28799,28784.5,28797.25
2026-07-16T23:40:00-05:00,28798,28798,28785.5,28790.5
2026-07-16T23:41:00-05:00,28790.5,28805.5,28782,28792.25
2026-07-16T23:42:00-05:00,28793,28810,28791.25,28807.5
2026-07-16T23:43:00-05:00,28808.75,28819,28808.75,28815.25
2026-07-16T23:44:00-05:00,28812.75,28816.75,28805,28809.5
2026-07-16T23:45:00-05:00,28809.5,28819.5,28809.25,28817
2026-07-16T23:46:00-05:00,28816,28828.75,28816,28827.5
2026-07-16T23:47:00-05:00,28826.75,28826.75,28818.25,28824.75
2026-07-16T23:48:00-05:00,28824.75,28837,28819.75,28835.75
2026-07-16T23:49:00-05:00,28834.25,28835.5,28823.5,28824.75
2026-07-16T23:50:00-05:00,28826,28831.25,28820.25,28825.5
2026-07-16T23:51:00-05:00,28827.25,28831.25,28820,28823.5
2026-07-16T23:52:00-05:00,28823.75,28837.5,28823.5,28836.5
2026-07-16T23:53:00-05:00,28837,28838.5,28826.5,28829
2026-07-16T23:54:00-05:00,28831.25,28840.25,28831.25,28838.75
2026-07-16T23:55:00-05:00,28839.5,28841.25,28834.25,28839.75
2026-07-16T23:56:00-05:00,28839,28839,28832,28833
2026-07-16T23:57:00-05:00,28830.75,28834.75,28813.5,28814.5
2026-07-16T23:58:00-05:00,28814.25,28818.5,28805.5,28818.5
2026-07-16T23:59:00-05:00,28816.75,28817.5,28804.75,28804.75
2026-07-17T00:00:00-05:00,28806,28809.5,28796,28799
2026-07-17T00:01:00-05:00,28798.5,28808.75,28791.5,28792.5
2026-07-17T00:02:00-05:00,28792.75,28795.25,28787.75,28792.25
2026-07-17T00:03:00-05:00,28793.75,28807.25,28792.25,28807.25
2026-07-17T00:04:00-05:00,28806.5,28820.25,28804.75,28817
2026-07-17T00:05:00-05:00,28816.25,28818.75,28793,28795.25
2026-07-17T00:06:00-05:00,28795.25,28798.5,28789.25,28797.5
2026-07-17T00:07:00-05:00,28793.5,28797.25,28789,28796
2026-07-17T00:08:00-05:00,28795,28800.75,28792.75,28799
2026-07-17T00:09:00-05:00,28800.25,28809,28796.5,28806
2026-07-17T00:10:00-05:00,28804.75,28814.75,28802,28807.75
2026-07-17T00:11:00-05:00,28808.75,28808.75,28795.25,28797
2026-07-17T00:12:00-05:00,28795.5,28801.25,28789.5,28791.75
2026-07-17T00:13:00-05:00,28793.5,28809.5,28789.5,28808.25
2026-07-17T00:14:00-05:00,28808.5,28813.75,28800.5,28804.75
2026-07-17T00:15:00-05:00,28803.5,28806.25,28792.5,28793.75
2026-07-17T00:16:00-05:00,28793.5,28812,28787.5,28812
2026-07-17T00:17:00-05:00,28812.25,28821,28810.75,28819.25
2026-07-17T00:18:00-05:00,28819.25,28823,28806.5,28808.25
2026-07-17T00:19:00-05:00,28809.25,28816.75,28809.25,28810.5
2026-07-17T00:20:00-05:00,28811.75,28812,28793.25,28793.5
2026-07-17T00:21:00-05:00,28793.25,28801,28791.25,28796
2026-07-17T00:22:00-05:00,28796,28801.25,28789.25,28798.5
2026-07-17T00:23:00-05:00,28798.75,28805,28790.5,28801.5
2026-07-17T00:24:00-05:00,28800.75,28800.75,28789,28790.75
2026-07-17T00:25:00-05:00,28790.25,28795,28783.5,28793.25
2026-07-17T00:26:00-05:00,28794.75,28796,28787.75,28792.5
2026-07-17T00:27:00-05:00,28793,28793,28786,28787.5
2026-07-17T00:28:00-05:00,28787.5,28802,28787.5,28793
2026-07-17T00:29:00-05:00,28791.75,28799.25,28788,28791
2026-07-17T00:30:00-05:00,28792.5,28811.75,28792.5,28798.25
2026-07-17T00:31:00-05:00,28798.25,28803.5,28788.25,28796.5
2026-07-17T00:32:00-05:00,28798,28798.5,28787.5,28790.5
2026-07-17T00:33:00-05:00,28789.75,28794.5,28782,28784.75
2026-07-17T00:34:00-05:00,28784,28785,28762,28773.5
2026-07-17T00:35:00-05:00,28774.5,28784.25,28761.5,28762.5
2026-07-17T00:36:00-05:00,28761,28764.75,28750.5,28763
2026-07-17T00:37:00-05:00,28761.75,28769.25,28740,28745.5
2026-07-17T00:38:00-05:00,28745.5,28752,28741,28745
2026-07-17T00:39:00-05:00,28746.75,28747.75,28741,28743.5
2026-07-17T00:40:00-05:00,28743.5,28750,28735,28740.75
2026-07-17T00:41:00-05:00,28742,28745.75,28734.75,28741.75
2026-07-17T00:42:00-05:00,28742,28750.5,28736.75,28750.25
2026-07-17T00:43:00-05:00,28751,28755,28725,28731.5
2026-07-17T00:44:00-05:00,28732.25,28759.75,28730.75,28759.75
2026-07-17T00:45:00-05:00,28758.5,28762.25,28741.25,28741.25
2026-07-17T00:46:00-05:00,28743.5,28751.25,28741,28749.25
2026-07-17T00:47:00-05:00,28749.75,28756,28739,28742
2026-07-17T00:48:00-05:00,28742.25,28762.5,28741.5,28760.75
2026-07-17T00:49:00-05:00,28761,28774,28760.25,28763.25
2026-07-17T00:50:00-05:00,28765,28768,28760.75,28763.25
2026-07-17T00:51:00-05:00,28762.5,28767.75,28748.25,28749.5
2026-07-17T00:52:00-05:00,28750.5,28753.75,28741.25,28747
2026-07-17T00:53:00-05:00,28748,28755.5,28746.25,28753.5
2026-07-17T00:54:00-05:00,28751.25,28760,28746,28758.25
2026-07-17T00:55:00-05:00,28760,28764.75,28742.25,28752.5
2026-07-17T00:56:00-05:00,28750.75,28754.75,28738,28742
2026-07-17T00:57:00-05:00,28741.25,28746.25,28733.25,28741
2026-07-17T00:58:00-05:00,28742.5,28748,28737,28748
2026-07-17T00:59:00-05:00,28748.5,28758.25,28747.75,28756.25
2026-07-17T01:00:00-05:00,28755,28770,28752.75,28762.75
2026-07-17T01:01:00-05:00,28761.75,28765.75,28743.75,28747
2026-07-17T01:02:00-05:00,28747.75,28764.75,28747.75,28763.5
2026-07-17T01:03:00-05:00,28763.75,28773.25,28763.75,28770.25
2026-07-17T01:04:00-05:00,28770.75,28774,28760.5,28763
2026-07-17T01:05:00-05:00,28765,28773,28764,28769.5
2026-07-17T01:06:00-05:00,28768.5,28768.5,28747.25,28748.75
2026-07-17T01:07:00-05:00,28750.5,28750.5,28735,28735
2026-07-17T01:08:00-05:00,28734.5,28740.5,28722.5,28732.75
2026-07-17T01:09:00-05:00,28731.25,28737.75,28730.25,28732
2026-07-17T01:10:00-05:00,28733.5,28746,28726.75,28744.5
2026-07-17T01:11:00-05:00,28744.75,28759.5,28743.75,28753.75
2026-07-17T01:12:00-05:00,28755.75,28764.25,28754.5,28761.75
2026-07-17T01:13:00-05:00,28760.25,28765,28758.5,28762.25
2026-07-17T01:14:00-05:00,28761.25,28768.25,28756,28756.75
2026-07-17T01:15:00-05:00,28757.5,28766.25,28745.5,28765
2026-07-17T01:16:00-05:00,28765.75,28773.25,28761.25,28773.25
2026-07-17T01:17:00-05:00,28773.75,28774,28765,28774
2026-07-17T01:18:00-05:00,28774,28774,28765.75,28767
2026-07-17T01:19:00-05:00,28768.75,28774,28767.25,28772.5
2026-07-17T01:20:00-05:00,28772.5,28788.5,28771.75,28787.5
2026-07-17T01:21:00-05:00,28788.5,28799,28788.25,28795.75
2026-07-17T01:22:00-05:00,28794.25,28797.25,28787.5,28796.25
2026-07-17T01:23:00-05:00,28796.75,28809,28794.75,28798.25
2026-07-17T01:24:00-05:00,28799,28810.25,28797.5,28807.5
2026-07-17T01:25:00-05:00,28810,28824,28810,28813.25
2026-07-17T01:26:00-05:00,28811,28819.25,28806.25,28819.25
2026-07-17T01:27:00-05:00,28819.25,28824,28817.25,28821.25
2026-07-17T01:28:00-05:00,28821.5,28824.5,28812.25,28819.5
2026-07-17T01:29:00-05:00,28819.75,28822,28812,28815.25
2026-07-17T01:30:00-05:00,28814.25,28825,28806.25,28819.75
2026-07-17T01:31:00-05:00,28821.5,28824.5,28814.25,28823.25
2026-07-17T01:32:00-05:00,28822.75,28824,28810,28815.25
2026-07-17T01:33:00-05:00,28816.75,28820.5,28813,28820
2026-07-17T01:34:00-05:00,28818.25,28822,28814.75,28816.75
2026-07-17T01:35:00-05:00,28816.25,28816.25,28803.25,28805.5
2026-07-17T01:36:00-05:00,28806,28813.5,28804.75,28808.75
2026-07-17T01:37:00-05:00,28808.5,28810,28787.25,28788.5
2026-07-17T01:38:00-05:00,28787.75,28789.5,28779,28784.5
2026-07-17T01:39:00-05:00,28787,28790.5,28773.5,28775
2026-07-17T01:40:00-05:00,28776,28783.25,28772.25,28778.5
2026-07-17T01:41:00-05:00,28779,28779,28765.25,28773.5
2026-07-17T01:42:00-05:00,28771.75,28775.75,28769,28770.25
2026-07-17T01:43:00-05:00,28771.25,28773.25,28762,28763.75
2026-07-17T01:44:00-05:00,28764.25,28776.5,28764.25,28776.5
2026-07-17T01:45:00-05:00,28774.25,28774.5,28762.5,28766.75
2026-07-17T01:46:00-05:00,28767.5,28768,28739,28746.25
2026-07-17T01:47:00-05:00,28747.75,28750.75,28744,28746.75
2026-07-17T01:48:00-05:00,28744.5,28763.25,28742.25,28762
2026-07-17T01:49:00-05:00,28759.5,28760.25,28749,28752.25
2026-07-17T01:50:00-05:00,28751,28751,28740,28751
2026-07-17T01:51:00-05:00,28751.5,28751.5,28737.75,28745.25
2026-07-17T01:52:00-05:00,28744.75,28754.25,28742.5,28753
2026-07-17T01:53:00-05:00,28753.25,28755.25,28735,28737.5
2026-07-17T01:54:00-05:00,28737.75,28747.25,28737,28745
2026-07-17T01:55:00-05:00,28746.25,28750.5,28744.5,28748.25
2026-07-17T01:56:00-05:00,28751,28752.25,28737.75,28740
2026-07-17T01:57:00-05:00,28738.75,28741.5,28730.5,28736.75
2026-07-17T01:58:00-05:00,28738.25,28744,28734.75,28742.75
2026-07-17T01:59:00-05:00,28743.25,28746,28737.5,28743
2026-07-17T02:00:00-05:00,28744.25,28745.5,28729,28738.25
2026-07-17T02:01:00-05:00,28738.75,28747,28728.5,28746
2026-07-17T02:02:00-05:00,28745.75,28765,28745.75,28760.25
2026-07-17T02:03:00-05:00,28756.5,28756.5,28746.25,28752.5
2026-07-17T02:04:00-05:00,28754.5,28767.5,28754.5,28765.5
2026-07-17T02:05:00-05:00,28765.75,28766.25,28756.75,28760.75
2026-07-17T02:06:00-05:00,28764,28765,28743.25,28750.75
2026-07-17T02:07:00-05:00,28750.25,28758.75,28736.75,28740
2026-07-17T02:08:00-05:00,28739.5,28749.75,28736,28737.75
2026-07-17T02:09:00-05:00,28737.75,28740,28724.75,28736
2026-07-17T02:10:00-05:00,28733.25,28735.75,28723,28728.75
2026-07-17T02:11:00-05:00,28727,28735.75,28720.5,28734
2026-07-17T02:12:00-05:00,28733.75,28743.25,28729.5,28743.25
2026-07-17T02:13:00-05:00,28743.5,28746.75,28724.5,28731.5
2026-07-17T02:14:00-05:00,28733.75,28752.5,28733,28751.5
2026-07-17T02:15:00-05:00,28752.25,28765.75,28752.25,28754
2026-07-17T02:16:00-05:00,28752.25,28758,28743.5,28756.5
2026-07-17T02:17:00-05:00,28754.25,28759.75,28749.25,28753.75
2026-07-17T02:18:00-05:00,28752.75,28756.5,28745.25,28752.75
2026-07-17T02:19:00-05:00,28755,28759,28749.5,28757
2026-07-17T02:20:00-05:00,28756.75,28756.75,28744.75,28744.75
2026-07-17T02:21:00-05:00,28744.5,28744.5,28728.75,28731.25
2026-07-17T02:22:00-05:00,28729.25,28730,28721,28728.5
2026-07-17T02:23:00-05:00,28727.75,28736,28721.75,28723.5
2026-07-17T02:24:00-05:00,28725.75,28725.75,28717.5,28723.5
2026-07-17T02:25:00-05:00,28719.75,28729,28713.5,28722
2026-07-17T02:26:00-05:00,28721.5,28746,28721.5,28746
2026-07-17T02:27:00-05:00,28745.25,28755.5,28744.25,28748.75
2026-07-17T02:28:00-05:00,28748.75,28750.5,28743,28745
2026-07-17T02:29:00-05:00,28745.25,28750.5,28744.75,28748
2026-07-17T02:30:00-05:00,28750,28756.25,28743,28752.5
2026-07-17T02:31:00-05:00,28753.5,28758,28749.75,28754
2026-07-17T02:32:00-05:00,28753,28759.5,28749.25,28749.25
2026-07-17T02:33:00-05:00,28750.5,28750.5,28731.5,28735
2026-07-17T02:34:00-05:00,28736.5,28736.5,28727,28727
2026-07-17T02:35:00-05:00,28724,28725.5,28716.5,28717
2026-07-17T02:36:00-05:00,28716.5,28725,28710,28720
2026-07-17T02:37:00-05:00,28720.75,28725,28708,28716.5
2026-07-17T02:38:00-05:00,28718,28722.75,28715,28717
2026-07-17T02:39:00-05:00,28718,28720.75,28715,28720.75
2026-07-17T02:40:00-05:00,28721,28730.25,28711.25,28712.25
2026-07-17T02:41:00-05:00,28713.5,28715.25,28703,28707.25
2026-07-17T02:42:00-05:00,28708.75,28709.25,28703,28704.25
2026-07-17T02:43:00-05:00,28704.25,28719.75,28702.5,28716
2026-07-17T02:44:00-05:00,28717.5,28726.25,28711.5,28715.75
2026-07-17T02:45:00-05:00,28715.25,28716,28690,28697
2026-07-17T02:46:00-05:00,28696.75,28702,28688.75,28697
2026-07-17T02:47:00-05:00,28698,28705,28692,28704.25
2026-07-17T02:48:00-05:00,28705,28712,28693.75,28700.25
2026-07-17T02:49:00-05:00,28699.75,28712.25,28695.25,28708
2026-07-17T02:50:00-05:00,28709.25,28711.5,28703.75,28708
2026-07-17T02:51:00-05:00,28705,28713.75,28699.5,28700.75
2026-07-17T02:52:00-05:00,28700,28706,28697.5,28703.75
2026-07-17T02:53:00-05:00,28704.5,28712.75,28697.25,28701.25
2026-07-17T02:54:00-05:00,28702.5,28711.5,28700.75,28703
2026-07-17T02:55:00-05:00,28700.75,28712.5,28698,28712.5
2026-07-17T02:56:00-05:00,28713.25,28722.25,28700,28702
2026-07-17T02:57:00-05:00,28700.75,28707,28688,28689.25
2026-07-17T02:58:00-05:00,28689.25,28698.5,28682.75,28691.75
2026-07-17T02:59:00-05:00,28691,28692.25,28682.5,28688
2026-07-17T03:00:00-05:00,28687.5,28703.5,28680,28700.25
2026-07-17T03:01:00-05:00,28701.5,28713,28697,28710.25
2026-07-17T03:02:00-05:00,28711,28729,28711,28728
2026-07-17T03:03:00-05:00,28728.75,28731,28703.5,28705.25
2026-07-17T03:04:00-05:00,28705,28723.75,28694,28720.5
2026-07-17T03:05:00-05:00,28722.25,28734.75,28719.75,28726.5
2026-07-17T03:06:00-05:00,28725,28735,28718.5,28721.5
2026-07-17T03:07:00-05:00,28721,28723,28702.75,28706.25
2026-07-17T03:08:00-05:00,28704.75,28710.75,28697.25,28700.5
2026-07-17T03:09:00-05:00,28702,28715.25,28694.25,28709.5
2026-07-17T03:10:00-05:00,28708.5,28708.5,28672,28678.5
2026-07-17T03:11:00-05:00,28677,28680.75,28667.5,28670.75
2026-07-17T03:12:00-05:00,28672.25,28678,28669.25,28676.5
2026-07-17T03:13:00-05:00,28676.25,28681.75,28669.75,28678.25
2026-07-17T03:14:00-05:00,28678,28683.75,28673,28678
2026-07-17T03:15:00-05:00,28677.75,28678.5,28660.25,28661.75
2026-07-17T03:16:00-05:00,28660.25,28660.75,28612,28615
2026-07-17T03:17:00-05:00,28616.25,28620.5,28585,28590.75
2026-07-17T03:18:00-05:00,28591,28611.75,28585,28604
2026-07-17T03:19:00-05:00,28602.75,28605,28580.75,28591.25
2026-07-17T03:20:00-05:00,28592.25,28596.5,28579,28587
2026-07-17T03:21:00-05:00,28588,28600.5,28583.25,28594
2026-07-17T03:22:00-05:00,28593.5,28601.25,28585,28592.75
2026-07-17T03:23:00-05:00,28593.5,28614.75,28590.5,28614.75
2026-07-17T03:24:00-05:00,28613.25,28614,28590.5,28600.5
2026-07-17T03:25:00-05:00,28599,28608,28589.5,28589.5
2026-07-17T03:26:00-05:00,28590,28605.5,28577.25,28605.5
2026-07-17T03:27:00-05:00,28604.25,28624,28604.25,28612.75
2026-07-17T03:28:00-05:00,28614.25,28634.25,28613,28627.25
2026-07-17T03:29:00-05:00,28628.75,28629,28607.5,28609.75
2026-07-17T03:30:00-05:00,28609.5,28617.75,28604.25,28607
2026-07-17T03:31:00-05:00,28607,28612,28583.25,28583.25
2026-07-17T03:32:00-05:00,28585,28589.5,28581,28583.25
2026-07-17T03:33:00-05:00,28583.25,28588,28577.25,28581.5
2026-07-17T03:34:00-05:00,28580.75,28589.5,28577.25,28581
2026-07-17T03:35:00-05:00,28583.75,28591,28578.75,28584.25
2026-07-17T03:36:00-05:00,28584.25,28590.5,28582.25,28589.5
2026-07-17T03:37:00-05:00,28588.25,28588.75,28577.75,28582
2026-07-17T03:38:00-05:00,28585,28587.5,28562.75,28569.25
2026-07-17T03:39:00-05:00,28567,28572.5,28565,28571.25
2026-07-17T03:40:00-05:00,28573,28576.25,28566,28572
2026-07-17T03:41:00-05:00,28575,28580.75,28567.5,28574.75
2026-07-17T03:42:00-05:00,28573,28573,28550,28571.5
2026-07-17T03:43:00-05:00,28570.25,28579.5,28561,28574.5
2026-07-17T03:44:00-05:00,28577,28592,28577,28585.75
2026-07-17T03:45:00-05:00,28584.25,28603.75,28581.25,28600.5
2026-07-17T03:46:00-05:00,28601,28606,28599.25,28603.75
2026-07-17T03:47:00-05:00,28605.5,28612.5,28596.5,28608.75
2026-07-17T03:48:00-05:00,28609.5,28615.5,28605,28610.5
2026-07-17T03:49:00-05:00,28610.25,28610.5,28590.75,28594
2026-07-17T03:50:00-05:00,28593.75,28607,28592.5,28599.25
2026-07-17T03:51:00-05:00,28599,28608.5,28593.25,28603
2026-07-17T03:52:00-05:00,28602.75,28607.25,28592.25,28592.25
2026-07-17T03:53:00-05:00,28593.75,28616,28592,28615.75
2026-07-17T03:54:00-05:00,28616,28634.5,28615.5,28625.25
